label	label2	algorithm	dataset	target_noise	data_group	symbolic_solution_rate_(%)	accuracy_solution	rmse_test	log_mse_test
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_14_3	0.01	Feynman	100	1	7.74E-15	0
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_14_3	0.1	Feynman	60	1	7.86E-15	0
DSR_0_Feynman	DSR_0	DSR	feynman_I_14_4	0	Feynman	12.5	0	1.24530932100902	0.936405194855108
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_14_4	0.001	Feynman	0	0	1.25248592978014	0.943408111333877
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_14_4	0.01	Feynman	10	0	1.27487056081497	0.965193250429762
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_14_4	0.1	Feynman	10	0	1.07715031283726	0.770225250239358
DSR_0_Feynman	DSR_0	DSR	feynman_I_15_10	0	Feynman	0	0	0.238921634226688	0.05551374567699
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_15_10	0.001	Feynman	0	0	0.196910453614477	0.03804090855617
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_15_10	0.01	Feynman	0	0	0.198109328869813	0.038496707071473
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_15_10	0.1	Feynman	0	0	0.192866890993225	0.036522497049035
DSR_0_Feynman	DSR_0	DSR	feynman_I_15_3t	0	Feynman	0	0	0.104736431173792	0.010909989060652
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_15_3t	0.001	Feynman	0	0	0.104487990893194	0.010858571981156
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_15_3t	0.01	Feynman	0	0	0.104495282466942	0.010860079340005
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_15_3t	0.1	Feynman	0	0	0.097625554218298	0.009485617778326
DSR_0_Feynman	DSR_0	DSR	feynman_I_15_3x	0	Feynman	0	0	0.186278118619199	0.034111082616306
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_15_3x	0.001	Feynman	0	0	0.182002061582294	0.032587948015584
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_15_3x	0.01	Feynman	0	0	0.187012673137365	0.034376054331672
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_15_3x	0.1	Feynman	0	0	0.182579168757925	0.032791583657894
DSR_0_Feynman	DSR_0	DSR	feynman_I_16_6	0	Feynman	0	0	0.3456104577499	0.112834445785498
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_16_6	0.001	Feynman	0	0	0.334952648878241	0.106333990968441
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_16_6	0.01	Feynman	0	0	0.334976792004065	0.106348533470641
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_16_6	0.1	Feynman	0	0	0.318191975291774	0.096442386925044
DSR_0_Feynman	DSR_0	DSR	feynman_I_18_12	0	Feynman	87.5	1	5.76E-15	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_18_12	0.001	Feynman	100	1	5.76E-15	0
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_18_12	0.01	Feynman	100	1	4.46E-15	0
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_18_12	0.1	Feynman	100	1	5.79E-15	0
DSR_0_Feynman	DSR_0	DSR	feynman_I_18_14	0	Feynman	87.5	1	9.80E-15	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_18_14	0.001	Feynman	100	1	9.80E-15	0
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_18_14	0.01	Feynman	100	1	9.80E-15	0
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_18_14	0.1	Feynman	90	1	9.88E-15	0
DSR_0_Feynman	DSR_0	DSR	feynman_I_18_4	0	Feynman	0	0	0.30960278228883	0.091533861025867
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_18_4	0.001	Feynman	0	0	0.327072435195367	0.101632314623147
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_18_4	0.01	Feynman	0	0	0.280293540285004	0.075630961347517
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_18_4	0.1	Feynman	0	0	0.280293540285004	0.075630961347517
DSR_0_Feynman	DSR_0	DSR	feynman_I_24_6	0	Feynman	0	0	2.9385975516651	2.26543920524892
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_24_6	0.001	Feynman	0	0	3.01430917276473	2.3111542515582
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_24_6	0.01	Feynman	0	0	2.6197316208806	2.06216742011089
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_24_6	0.1	Feynman	0	0	2.72956967582302	2.13423160080505
DSR_0_Feynman	DSR_0	DSR	feynman_I_25_13	0	Feynman	87.5	1	2.94E-16	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_25_13	0.001	Feynman	10	1	1.44E-05	2.08E-10
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_25_13	0.01	Feynman	0	1	0.000162003047554	2.62E-08
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_25_13	0.1	Feynman	10	1	0.002381418278126	5.67E-06
DSR_0_Feynman	DSR_0	DSR	feynman_I_27_6	0	Feynman	87.5	1	2.47E-16	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_27_6	0.001	Feynman	100	1	2.47E-16	0
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_27_6	0.01	Feynman	100	1	2.47E-16	0
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_27_6	0.1	Feynman	100	1	1.54E-16	0
DSR_0_Feynman	DSR_0	DSR	feynman_I_29_16	0	Feynman	0	0	1.21741187867349	0.909101624994356
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_29_16	0.001	Feynman	0	0	1.44122622380311	1.12399832848233
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_29_16	0.01	Feynman	0	0	1.44362463330826	1.12624434333229
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_29_16	0.1	Feynman	0	0	1.43757725302337	1.1205787034861
DSR_0_Feynman	DSR_0	DSR	feynman_I_29_4	0	Feynman	87.5	1	4.00E-16	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_29_4	0.001	Feynman	30	1	1.55E-06	2.39E-12
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_29_4	0.01	Feynman	0	1	0.000355553480697	1.26E-07
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_29_4	0.1	Feynman	0	1	0.005200317513619	2.70E-05
DSR_0_Feynman	DSR_0	DSR	feynman_I_30_3	0	Feynman	0	0	1.73326205904009	1.3873431522731
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_30_3	0.001	Feynman	0	0	1.71274451073413	1.3695280281709
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_30_3	0.01	Feynman	0	0	1.71274451073413	1.3695280281709
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_30_3	0.1	Feynman	0	0	1.80082892594626	1.44526698868014
DSR_0_Feynman	DSR_0	DSR	feynman_I_32_17	0	Feynman	0	0	2.47932019574689	1.96669669453154
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_32_17	0.001	Feynman	0	0	2.41995355238502	1.92514973460097
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_32_17	0.01	Feynman	0	0	2.43301291585086	1.93435100578347
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_32_17	0.1	Feynman	0	0	2.48303108907688	1.96926994203433
DSR_0_Feynman	DSR_0	DSR	feynman_I_32_5	0	Feynman	0	0	0.236187521639219	0.054284135469289
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_32_5	0.001	Feynman	0	0	0.235461495783297	0.053959746439123
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_32_5	0.01	Feynman	0	0	0.241479538735226	0.056675533364837
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_32_5	0.1	Feynman	0	0	0.239752920049706	0.055890102396816
DSR_0_Feynman	DSR_0	DSR	feynman_I_34_1	0	Feynman	0	0	0.330424528482414	0.1036213362823
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_34_1	0.001	Feynman	10	0	0.294973072716312	0.083429992306044
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_34_1	0.01	Feynman	10	0	0.294973072716312	0.083429992306044
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_34_1	0.1	Feynman	0	0	0.29382659122504	0.082808785361
DSR_0_Feynman	DSR_0	DSR	feynman_I_34_14	0	Feynman	0	0	0.10263901099454	0.010479662591745
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_34_14	0.001	Feynman	0	0	0.102594882131683	0.010470700229234
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_34_14	0.01	Feynman	0	0	0.10214779745972	0.010380112271894
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_34_14	0.1	Feynman	0	0	0.102594882131683	0.010470700229234
DSR_0_Feynman	DSR_0	DSR	feynman_I_34_27	0	Feynman	0	0	0.153984966870246	0.023434621672991
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_34_27	0.001	Feynman	0	0	0.144914575250602	0.020782768487167
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_34_27	0.01	Feynman	0	0	0.154414320100252	0.023563958584897
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_34_27	0.1	Feynman	0	0	0.144805198699778	0.020751731235375
DSR_0_Feynman	DSR_0	DSR	feynman_I_34_8	0	Feynman	87.5	1	4.04E-15	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_34_8	0.001	Feynman	100	1	4.04E-15	0
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_34_8	0.01	Feynman	100	1	4.03E-15	0
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_34_8	0.1	Feynman	90	1	4.03E-15	0
DSR_0_Feynman	DSR_0	DSR	feynman_I_37_4	0	Feynman	0	0	0.675610931316051	0.376002057568382
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_37_4	0.001	Feynman	0	0	0.357247708108506	0.120114471257076
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_37_4	0.01	Feynman	0	0	0.358704071055411	0.121038717361249
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_37_4	0.1	Feynman	0	0	0.417874069168522	0.160943616374292
DSR_0_Feynman	DSR_0	DSR	feynman_I_38_12	0	Feynman	0	0	0.140272130457215	0.019485195138556
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_38_12	0.001	Feynman	0	0	0.139802871493656	0.019356295232167
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_38_12	0.01	Feynman	0	0	0.139802871493656	0.019356295232167
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_38_12	0.1	Feynman	0	0	0.143060126479633	0.020259581492754
DSR_0_Feynman	DSR_0	DSR	feynman_I_39_1	0	Feynman	0	1	0.218351006373017	0.046575486899347
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_39_1	0.001	Feynman	10	1	0.218351006373017	0.046575486899347
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_39_1	0.01	Feynman	20	1	0.205073271382858	0.041194769801156
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_39_1	0.1	Feynman	0	0.5	0.257735919155416	0.064314562332127
DSR_0_Feynman	DSR_0	DSR	feynman_I_39_11	0	Feynman	37.5	1	0.004511037776076	2.03E-05
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_39_11	0.001	Feynman	20	1	0.007174392327796	5.15E-05
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_39_11	0.01	Feynman	40	1	0.006226993186101	3.88E-05
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_39_11	0.1	Feynman	40	1	0.007306082109402	5.34E-05
DSR_0_Feynman	DSR_0	DSR	feynman_I_39_22	0	Feynman	87.5	1	3.98E-15	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_39_22	0.001	Feynman	100	1	3.97E-15	0
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_39_22	0.01	Feynman	100	1	3.96E-15	0
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_39_22	0.1	Feynman	100	1	3.97E-15	0
DSR_0_Feynman	DSR_0	DSR	feynman_I_40_1	0	Feynman	0	0	0.384435605259649	0.13783899433976
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_40_1	0.001	Feynman	0	0	0.363926284802752	0.124376663851851
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_40_1	0.01	Feynman	0	0	0.388662835173665	0.140682213965099
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_40_1	0.1	Feynman	0	0	0.36257582551655	0.123509920589691
DSR_0_Feynman	DSR_0	DSR	feynman_I_41_16	0	Feynman	0	0	0.84433503375006	0.538188803343286
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_41_16	0.001	Feynman	0	0	0.666641321377459	0.367701384644796
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_41_16	0.01	Feynman	0	0	0.795230835315364	0.49004647366564
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_41_16	0.1	Feynman	0	0	0.748400956461843	0.444752480342885
DSR_0_Feynman	DSR_0	DSR	feynman_I_43_16	0	Feynman	87.5	1	4.04E-15	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_43_16	0.001	Feynman	100	1	4.02E-15	0
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_43_16	0.01	Feynman	100	1	4.03E-15	0
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_43_16	0.1	Feynman	100	1	4.03E-15	0
DSR_0_Feynman	DSR_0	DSR	feynman_I_43_31	0	Feynman	87.5	1	8.08E-15	0
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_43_31	0.001	Feynman	100	1	8.06E-15	0
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_43_31	0.01	Feynman	100	1	8.06E-15	0
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_43_31	0.1	Feynman	100	1	8.06E-15	0
DSR_0_Feynman	DSR_0	DSR	feynman_I_43_43	0	Feynman	12.5	0	0.201476330326249	0.039790465891948
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_43_43	0.001	Feynman	0	0	0.190950950236102	0.035813246438487
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_43_43	0.01	Feynman	0	0	0.166204102757241	0.027249150420235
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_43_43	0.1	Feynman	10	0	0.194294164859824	0.037055122355784
DSR_0_Feynman	DSR_0	DSR	feynman_I_44_4	0	Feynman	0	0	4.63376701744302	3.11226104614867
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_44_4	0.001	Feynman	0	0	4.64100716469471	3.11524481287844
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_44_4	0.01	Feynman	0	0	4.61697803779839	3.10532569687234
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_44_4	0.1	Feynman	0	0	4.39293974078376	3.0105183963701
DSR_0_Feynman	DSR_0	DSR	feynman_I_47_23	0	Feynman	0	0	0.202857177367204	0.040326864996875
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_47_23	0.001	Feynman	0	0	0.202029398781085	0.040004903645381
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_47_23	0.01	Feynman	0	0	0.202484728162654	0.040181852206417
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_47_23	0.1	Feynman	0	0	0.199975173850343	0.039211165181233
DSR_0_Feynman	DSR_0	DSR	feynman_I_48_2	0	Feynman	0	1	1.0832327557658	0.776289634359116
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_48_2	0.001	Feynman	0	1	1.06992165484777	0.763014764879749
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_48_2	0.01	Feynman	0	1	1.08263164067317	0.775690422085099
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_48_2	0.1	Feynman	0	1	1.08263164067317	0.775690422085099
DSR_0_Feynman	DSR_0	DSR	feynman_I_50_26	0	Feynman	0	0	1.27720195741115	0.967457057407155
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_50_26	0.001	Feynman	0	0	1.29318708429313	0.982951811907433
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_50_26	0.01	Feynman	0	0	1.32561234653548	1.01423311467692
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_50_26	0.1	Feynman	0	0	1.28205165653731	0.972162977854958
DSR_0_Feynman	DSR_0	DSR	feynman_I_6_2	0	Feynman	0	0	0.010177326995377	0.000103572620942
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_6_2	0.001	Feynman	0	0	0.010011051968899	0.000100216139719
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_6_2	0.01	Feynman	0	0	0.010005322588409	0.000100101469779
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_6_2	0.1	Feynman	0	0	0.009863611202335	9.73E-05
DSR_0_Feynman	DSR_0	DSR	feynman_I_6_2a	0	Feynman	0	0	0.002548147428851	6.49E-06
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_6_2a	0.001	Feynman	0	0	0.002244308596905	5.04E-06
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_6_2a	0.01	Feynman	0	0	0.002846661387581	8.10E-06
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_6_2a	0.1	Feynman	0	0.5	0.002288621531615	5.24E-06
DSR_0_Feynman	DSR_0	DSR	feynman_I_6_2b	0	Feynman	0	0	0.032053260624277	0.00102688409066
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_6_2b	0.001	Feynman	0	0	0.032805293927422	0.001075608635239
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_6_2b	0.01	Feynman	0	0	0.032110136568716	0.001030529692289
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_6_2b	0.1	Feynman	0	0	0.03207211920029	0.001028092162093
DSR_0_Feynman	DSR_0	DSR	feynman_I_8_14	0	Feynman	0	0	0.857956536806391	0.551635123580306
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_8_14	0.001	Feynman	0	0	0.886888067335629	0.580297828984275
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_8_14	0.01	Feynman	0	0	0.857851019344941	0.55153083338846
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_8_14	0.1	Feynman	0	0	0.887108929885065	0.580517113112469
DSR_0_Feynman	DSR_0	DSR	feynman_I_9_18	0	Feynman	0	0	0.077521360851764	0.005991575994518
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_I_9_18	0.001	Feynman	0	0	0.077929366168892	0.00605461985251
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_I_9_18	0.01	Feynman	0	0	0.077039179001588	0.005917492158179
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_I_9_18	0.1	Feynman	0	0	0.063494460041187	0.004023441548746
DSR_0_Feynman	DSR_0	DSR	feynman_test_1	0	Feynman	0	0	2.89191599330395	2.23678477477348
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_1	0.001	Feynman	0	0	2.80868775713656	2.18478383534413
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_1	0.01	Feynman	0	0	2.87844256791988	2.22844667911071
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_1	0.1	Feynman	0	0	3.65517403620237	2.66446726221699
DSR_0_Feynman	DSR_0	DSR	feynman_test_11	0	Feynman	0	0	0.537788829522895	0.25403492172692
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_11	0.001	Feynman	0	0	0.536145602732074	0.252665154672769
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_11	0.01	Feynman	0	0	0.535654094905227	0.252255892266928
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_11	0.1	Feynman	0	0	0.53568730497594	0.252283538651354
DSR_0_Feynman	DSR_0	DSR	feynman_test_12	0	Feynman	0	1	0.018931920109614	0.000358353382793
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_12	0.001	Feynman	0	1	0.018693500636644	0.000349385923682
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_12	0.01	Feynman	0	1	0.018693500636644	0.000349385923682
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_12	0.1	Feynman	0	1	0.018693500636644	0.000349385923682
DSR_0_Feynman	DSR_0	DSR	feynman_test_13	0	Feynman	0	0	0.010349907761803	0.000107114853677
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_13	0.001	Feynman	0	0	0.010913236929006	0.000119091648577
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_13	0.01	Feynman	0	0	0.010925829189232	0.000119366618994
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_13	0.1	Feynman	0	0	0.010480218937568	0.000109828957559
DSR_0_Feynman	DSR_0	DSR	feynman_test_14	0	Feynman	0	0	10.0974924230144	4.63433428153575
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_14	0.001	Feynman	0	0	10.0029655102523	4.61570766126296
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_14	0.01	Feynman	0	0	9.93018048278866	4.60124734590988
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_14	0.1	Feynman	0	0	9.9615311722985	4.60748852951853
DSR_0_Feynman	DSR_0	DSR	feynman_test_15	0	Feynman	0	0	0.24149006372034	0.056680336517313
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_15	0.001	Feynman	0	0	0.240690957074821	0.05631618848434
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_15	0.01	Feynman	0	0	0.24149006372034	0.056680336517313
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_15	0.1	Feynman	0	0	0.240690957074821	0.05631618848434
DSR_0_Feynman	DSR_0	DSR	feynman_test_16	0	Feynman	0	0	6.98341065417492	3.90737269678107
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_16	0.001	Feynman	0	0	7.16542337984681	3.95782379562929
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_16	0.01	Feynman	0	0	7.08589518784196	3.9359330799756
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_16	0.1	Feynman	0	0	6.66470522359015	3.81591501323783
DSR_0_Feynman	DSR_0	DSR	feynman_test_17	0	Feynman	0	0	310.861256109435	11.4787037297992
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_17	0.001	Feynman	0	0	337.777807464434	11.6447853745804
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_17	0.01	Feynman	0	0	343.493239504785	11.6783433359504
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_17	0.1	Feynman	0	0	350.871891927907	11.7208504758764
DSR_0_Feynman	DSR_0	DSR	feynman_test_18	0	Feynman	0	0	0.357889257319571	0.120521257085946
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_18	0.001	Feynman	0	0	0.353964955238566	0.118041837308382
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_18	0.01	Feynman	0	0	0.362986562706743	0.123773275805677
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_18	0.1	Feynman	0	0	0.371622614164092	0.129363164055529
DSR_0_Feynman	DSR_0	DSR	feynman_test_19	0	Feynman	0	0	4.6352892633873	3.11288873763422
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_19	0.001	Feynman	0	0	4.51587128899048	3.0630681362338
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_19	0.01	Feynman	0	0	4.4662585957684	3.04201767696453
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_19	0.1	Feynman	0	0	4.43505542294017	3.02866966312803
DSR_0_Feynman	DSR_0	DSR	feynman_test_2	0	Feynman	0	0	1.30679309488832	0.996102591802055
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_2	0.001	Feynman	0	0	1.35232198955471	1.03984367212374
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_2	0.01	Feynman	0	0	1.32701747653042	1.01558401694201
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_2	0.1	Feynman	0	0	1.3438589977089	1.03174465929744
DSR_0_Feynman	DSR_0	DSR	feynman_test_20	0	Feynman	0	0	11.9774222517385	4.97299326448809
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_20	0.001	Feynman	0	0	11.3489704003626	4.86598809506649
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_20	0.01	Feynman	0	0	11.1420083525241	4.82946787205422
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_20	0.1	Feynman	0	0	11.4202682364381	4.87841752660981
DSR_0_Feynman	DSR_0	DSR	feynman_test_3	0	Feynman	0	0	0.422646666297763	0.164352920560303
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_3	0.001	Feynman	0	0	0.422475227002752	0.164229984624055
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_3	0.01	Feynman	0	0	0.422475227002752	0.164229984624055
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_3	0.1	Feynman	0	0	0.422475227002752	0.164229984624055
DSR_0_Feynman	DSR_0	DSR	feynman_test_4	0	Feynman	0	0	0.160888515350301	0.025555766182326
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_4	0.001	Feynman	0	0	0.162999458783992	0.026222002052377
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_4	0.01	Feynman	0	0	0.152715613389513	0.02305425518913
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_4	0.1	Feynman	0	0	0.145594521316089	0.020976217425942
DSR_0_Feynman	DSR_0	DSR	feynman_test_5	0	Feynman	0	0	0.886233013577217	0.579647495071571
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_5	0.001	Feynman	0	0	0.893795529919089	0.587158939759102
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_5	0.01	Feynman	0	0	0.845592759948106	0.53942889138309
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_5	0.1	Feynman	0	0	0.837312859071987	0.531270882158395
DSR_0_Feynman	DSR_0	DSR	feynman_test_6	0	Feynman	0	0	0.283886146839247	0.077508432370979
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_6	0.001	Feynman	0	0	0.265094873940794	0.067915897802636
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_6	0.01	Feynman	0	0	0.273576161166116	0.072175456580578
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_6	0.1	Feynman	0	0	0.287549868338847	0.079443999358881
DSR_0_Feynman	DSR_0	DSR	feynman_test_7	0	Feynman	0	0	0.316129208675646	0.095253520542756
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_7	0.001	Feynman	0	0	0.304487946539905	0.088663511918558
DSR_0.01_Feynman	DSR_0.01	DSR	feynman_test_7	0.01	Feynman	0	0	0.327598009028214	0.101943092882145
DSR_0.1_Feynman	DSR_0.1	DSR	feynman_test_7	0.1	Feynman	0	0	0.304430436529534	0.088631463735209
DSR_0_Feynman	DSR_0	DSR	feynman_test_8	0	Feynman	0	0	0.207866878627702	0.042301193626842
DSR_0.001_Feynman	DSR_0.001	DSR	feynman_test_8	0.001	Feynman	0	0	0.209195826276286	0.042832350382237
