algorithm,dataset,target_noise,data_group,symbolic_solution_rate_(%),accuracy_solution,rmse_test,log_mse_test
FFX,feynman_test_12,0.1,Feynman,1000.0,0.0,1.6589156719707239,1.3222893527617512
FFX,feynman_test_13,0.0,Feynman,800.0,0.0,0.0032123832791967526,1.0319353087852341e-05
FFX,feynman_test_13,0.001,Feynman,1000.0,0.0,0.0032945346364511192,1.085389956688804e-05
FFX,feynman_test_13,0.01,Feynman,1000.0,0.0,0.00326294227418422,1.0646735607994654e-05
FFX,feynman_test_13,0.1,Feynman,1000.0,0.0,0.00324527022303758,1.0531723361806236e-05
FFX,feynman_test_14,0.0,Feynman,800.0,0.0,13.201173243438292,5.16633320493417
FFX,feynman_test_14,0.001,Feynman,1000.0,0.0,13.186068326155175,5.164056553115299
FFX,feynman_test_14,0.01,Feynman,1000.0,0.0,13.18608895338907,5.1640596638624325
FFX,feynman_test_14,0.1,Feynman,1000.0,0.0,13.187755832874414,5.164311026339553
FFX,feynman_test_15,0.0,Feynman,800.0,0.0,0.21131756014823938,0.043686793839198865
FFX,feynman_test_15,0.001,Feynman,1000.0,0.0,0.21180100471940236,0.043882585107167346
FFX,feynman_test_15,0.01,Feynman,1000.0,0.0,0.21996767004132925,0.0472516249040825
FFX,feynman_test_15,0.1,Feynman,1000.0,0.0,0.21340775049780894,0.04453624141090803
FFX,feynman_test_16,0.0,Feynman,800.0,0.0,2.233205799666136,1.7896252172755007
FFX,feynman_test_16,0.001,Feynman,1000.0,0.0,2.2708194377917814,1.8175280749338913
FFX,feynman_test_16,0.01,Feynman,1000.0,0.0,2.2912420502736257,1.832547884455266
FFX,feynman_test_16,0.1,Feynman,1000.0,0.0,2.2714281790711777,1.8179770928171044
FFX,feynman_test_17,0.0,Feynman,800.0,0.0,473.6317451920543,12.320864679502522
FFX,feynman_test_17,0.001,Feynman,1000.0,0.0,465.6578439215416,12.286906859598288
FFX,feynman_test_17,0.01,Feynman,1000.0,0.0,466.3475177738597,12.289866803095002
FFX,feynman_test_17,0.1,Feynman,1000.0,0.0,475.05147051100727,12.326850745432328
FFX,feynman_test_18,0.0,Feynman,800.0,0.0,0.19321686324124882,0.0366527613247324
FFX,feynman_test_18,0.001,Feynman,1000.0,0.0,0.19318014313465373,0.03663908332583337
FFX,feynman_test_18,0.01,Feynman,1000.0,0.0,0.21238377394818225,0.04411914567746303
FFX,feynman_test_18,0.1,Feynman,1000.0,0.0,0.1976072379870577,0.03830550650332634
FFX,feynman_test_19,0.0,Feynman,800.0,0.0,3.811270296855333,2.742501950269401
FFX,feynman_test_19,0.001,Feynman,1000.0,0.0,3.8191222129606186,2.746353472863605
FFX,feynman_test_19,0.01,Feynman,1000.0,0.0,3.78931538646813,2.731695833157355
FFX,feynman_test_19,0.1,Feynman,1000.0,0.0,3.8204024431424015,2.7469807970196856
FFX,feynman_test_2,0.0,Feynman,800.0,0.0,1.6947205780021717,1.3537912718734355
FFX,feynman_test_2,0.001,Feynman,1000.0,0.0,1.6905626862817005,1.3501494837545
FFX,feynman_test_2,0.01,Feynman,1000.0,0.0,1.6904678766966126,1.3500663921940514
FFX,feynman_test_2,0.1,Feynman,1000.0,0.0,1.6913627514637493,1.3508505752187787
FFX,feynman_test_20,0.0,Feynman,800.0,0.0,12.28979109259567,5.0241368373341615
FFX,feynman_test_20,0.001,Feynman,1000.0,0.0,13.241001983469351,5.1723239690100815
FFX,feynman_test_20,0.01,Feynman,1000.0,0.0,13.246472263759067,5.173145379017301
FFX,feynman_test_20,0.1,Feynman,1000.0,0.0,13.431335678066604,5.2007088270704305
FFX,feynman_test_3,0.0,Feynman,800.0,0.0,0.16833471419494006,0.02794252200980514
FFX,feynman_test_3,0.001,Feynman,1000.0,0.0,0.16505521173327617,0.026878731456447775
FFX,feynman_test_3,0.01,Feynman,1000.0,0.0,0.1629104811839071,0.026193753489568015
FFX,feynman_test_3,0.1,Feynman,1000.0,0.0,0.18550428139661734,0.03383299312819065
FFX,feynman_test_4,0.0,Feynman,800.0,0.0,0.02890276199100313,0.0008350209236791033
FFX,feynman_test_4,0.001,Feynman,1000.0,0.0,0.02844851395113796,0.0008089906248518239
FFX,feynman_test_4,0.01,Feynman,1000.0,0.0,0.024864014863693017,0.0006180282163543028
FFX,feynman_test_4,0.1,Feynman,1000.0,0.0,0.04114717396271375,0.0016916582640965838
FFX,feynman_test_5,0.0,Feynman,800.0,0.0,0.1716696054766638,0.029044547165661967
FFX,feynman_test_5,0.001,Feynman,1000.0,0.0,0.17161725292761457,0.029027089550529385
FFX,feynman_test_5,0.01,Feynman,1000.0,0.0,0.1637465722602683,0.026459772123781068
FFX,feynman_test_5,0.1,Feynman,1000.0,1.0,0.09786452449160483,0.009531891987130326
FFX,feynman_test_6,0.0,Feynman,800.0,0.0,0.1667496056886735,0.02742587966139713
FFX,feynman_test_6,0.001,Feynman,1000.0,0.0,0.16733766458922295,0.02761700943417049
FFX,feynman_test_6,0.01,Feynman,1000.0,0.0,0.16207825565173054,0.025930247336248262
FFX,feynman_test_6,0.1,Feynman,1000.0,0.0,0.16822209073859548,0.027905661617888253
FFX,feynman_test_7,0.0,Feynman,800.0,0.0,0.06088955501534122,0.0037006819319296952
FFX,feynman_test_7,0.001,Feynman,1000.0,0.0,0.06134021411583,0.0037555609123768397
FFX,feynman_test_7,0.01,Feynman,1000.0,1.0,0.031121366983463884,0.0009680707511869191
FFX,feynman_test_7,0.1,Feynman,1000.0,0.0,0.04120484618655152,0.0016963996493850322
FFX,feynman_test_8,0.0,Feynman,800.0,0.0,0.023156784569843845,0.0005360929481077656
FFX,feynman_test_8,0.001,Feynman,1000.0,0.0,0.023068457383625254,0.0005320121824790706
FFX,feynman_test_8,0.01,Feynman,1000.0,0.0,0.018774475733820385,0.00035241883226747804
FFX,feynman_test_8,0.1,Feynman,1000.0,0.0,0.01899670211979307,0.0003608095918180327
FFX,feynman_test_9,0.0,Feynman,800.0,0.0,5058.841987440514,17.05778579878064
FFX,feynman_test_9,0.001,Feynman,1000.0,0.0,5320.45373301287,17.15862776904502
FFX,feynman_test_9,0.01,Feynman,1000.0,0.0,5408.294100542686,17.191378031670297
FFX,feynman_test_9,0.1,Feynman,1000.0,0.0,5132.316670290705,17.086624895717705
FFX,strogatz_bacres1,0.0,Strogatz,800.0,0.0,0.12010420752503845,0.01432196987890914
FFX,strogatz_bacres1,0.001,Strogatz,1000.0,0.0,0.12008301039011372,0.014316950982945473
FFX,strogatz_bacres1,0.01,Strogatz,1000.0,0.0,0.10864463634709436,0.011734537226739904
FFX,strogatz_bacres1,0.1,Strogatz,1000.0,0.0,0.0918406217188427,0.008399326487016764
FFX,strogatz_bacres2,0.0,Strogatz,800.0,0.0,0.08335061751598147,0.006923303967394833
FFX,strogatz_bacres2,0.001,Strogatz,1000.0,0.0,0.07349225621260762,0.005386578027884374
FFX,strogatz_bacres2,0.01,Strogatz,1000.0,0.5,0.06767920588575362,0.0045700164584161936
FFX,strogatz_bacres2,0.1,Strogatz,1000.0,0.0,0.17536490658584977,0.03028945802609218
FFX,strogatz_barmag1,0.0,Strogatz,800.0,0.0,0.01993901858520348,0.00039748545433000194
FFX,strogatz_barmag1,0.001,Strogatz,1000.0,0.0,0.019870716633296873,0.0003947674485970737
FFX,strogatz_barmag1,0.01,Strogatz,1000.0,0.0,0.018795773243380113,0.00035321870274510693
FFX,strogatz_barmag1,0.1,Strogatz,1000.0,0.0,0.014611619415143225,0.00021347663417474715
FFX,strogatz_barmag2,0.0,Strogatz,800.0,0.0,0.0299706289029914,0.0008978354219657935
FFX,strogatz_barmag2,0.001,Strogatz,1000.0,0.0,0.029985290729365194,0.0008987136959638815
FFX,strogatz_barmag2,0.01,Strogatz,1000.0,0.0,0.028980661910474378,0.0008395262639576097
FFX,strogatz_barmag2,0.1,Strogatz,1000.0,0.0,0.0170843702742267,0.00029183312023912575
FFX,strogatz_glider1,0.0,Strogatz,800.0,0.0,0.5030643531886615,0.2255995276930063
FFX,strogatz_glider1,0.001,Strogatz,1000.0,0.0,0.5438650808664302,0.25911995058786347
FFX,strogatz_glider1,0.01,Strogatz,1000.0,0.0,0.543507486511536,0.2588198272062576
FFX,strogatz_glider1,0.1,Strogatz,1000.0,0.0,0.5081915100109934,0.22972871016154828
FFX,strogatz_glider2,0.0,Strogatz,800.0,0.0,0.29830891476989324,0.08524901618898166
FFX,strogatz_glider2,0.001,Strogatz,1000.0,0.0,0.3025479648107944,0.08758521074243568
FFX,strogatz_glider2,0.01,Strogatz,1000.0,0.0,0.2921751913945462,0.08191757283012302
FFX,strogatz_glider2,0.1,Strogatz,1000.0,0.0,0.31313621721147405,0.09353978679167407
FFX,strogatz_lv1,0.0,Strogatz,800.0,0.0,3.13230698152638,2.380596233186719
FFX,strogatz_lv1,0.001,Strogatz,1000.0,0.0,3.0013903611808006,2.303419155086436
FFX,strogatz_lv1,0.01,Strogatz,1000.0,0.0,1.381051497139259,1.0672259290882202
FFX,strogatz_lv1,0.1,Strogatz,1000.0,0.0,1.2408225911432489,0.9320226153913647
FFX,strogatz_lv2,0.0,Strogatz,800.0,0.0,0.5729420405191429,0.283871758763483
FFX,strogatz_lv2,0.001,Strogatz,1000.0,0.0,0.5728848911597871,0.283822457601055
FFX,strogatz_lv2,0.01,Strogatz,1000.0,0.0,0.4796567228439182,0.20707154316066947
FFX,strogatz_lv2,0.1,Strogatz,1000.0,0.0,0.42392076034647935,0.16526763773048378
FFX,strogatz_predprey1,0.0,Strogatz,800.0,0.0,0.34242929748881257,0.11087731151774109
FFX,strogatz_predprey1,0.001,Strogatz,1000.0,0.0,0.3105218179756902,0.09205379210521808
FFX,strogatz_predprey1,0.01,Strogatz,1000.0,0.0,0.2937782056970006,0.08278261298793582
FFX,strogatz_predprey1,0.1,Strogatz,1000.0,0.0,0.14382024952264272,0.02047324960695378
FFX,strogatz_predprey2,0.0,Strogatz,800.0,0.0,0.06434755001764951,0.004132058469124009
FFX,strogatz_predprey2,0.001,Strogatz,1000.0,0.0,0.06946629768940564,0.0048139607897355425
FFX,strogatz_predprey2,0.01,Strogatz,1000.0,0.0,0.06652079724095579,0.004415254866442776
FFX,strogatz_predprey2,0.1,Strogatz,1000.0,0.0,0.12161972562786445,0.014683032409718667
FFX,strogatz_shearflow1,0.0,Strogatz,800.0,0.0,0.09743165371398835,0.009448152451453607
FFX,strogatz_shearflow1,0.001,Strogatz,1000.0,0.0,0.09843275088277598,0.009642369028238937
FFX,strogatz_shearflow1,0.01,Strogatz,1000.0,0.0,0.0978702233842201,0.009532996875790546
FFX,strogatz_shearflow1,0.1,Strogatz,1000.0,0.0,0.09857113116536693,0.009669368514887148
FFX,strogatz_shearflow2,0.0,Strogatz,800.0,0.0,0.0174264464567277,0.0003036349343566298
FFX,strogatz_shearflow2,0.001,Strogatz,1000.0,0.0,0.01899859147031373,0.00036088135234658953
FFX,strogatz_shearflow2,0.01,Strogatz,1000.0,0.0,0.017659943985853403,0.0003118249991146639
FFX,strogatz_shearflow2,0.1,Strogatz,1000.0,0.0,0.0193314188863749,0.00037363394630332656
FFX,strogatz_vdp1,0.0,Strogatz,800.0,0.0,0.20975639143624575,0.04305732829753277
FFX,strogatz_vdp1,0.001,Strogatz,1000.0,0.0,0.2083844741963534,0.04250769844535529
FFX,strogatz_vdp1,0.01,Strogatz,1000.0,0.0,0.19305001073043201,0.036590629285044085
FFX,strogatz_vdp1,0.1,Strogatz,1000.0,0.0,0.09509621223461442,0.009002643901463136
FFX,strogatz_vdp2,0.0,Strogatz,800.0,0.0,0.0031894444727900953,1.0172504304976473e-05
FFX,strogatz_vdp2,0.001,Strogatz,1000.0,0.0,0.0031543016404421247,9.949569341693415e-06
FFX,strogatz_vdp2,0.01,Strogatz,1000.0,0.0,0.0030935474988863557,9.569990335278147e-06
FFX,strogatz_vdp2,0.1,Strogatz,1000.0,0.0,0.004467363581890633,1.995713822769232e-05
GP-GOMEA,feynman_III_10_19,0.0,Feynman,800.0,0.0,0.3027214776461211,0.08768142106918006
GP-GOMEA,feynman_III_10_19,0.001,Feynman,1000.0,0.0,0.27641640177367816,0.07362773923203451
GP-GOMEA,feynman_III_10_19,0.01,Feynman,1000.0,0.0,0.2736081787711271,0.0721917560534826
GP-GOMEA,feynman_III_10_19,0.1,Feynman,1000.0,0.0,0.2883212445042805,0.07985420378394578
GP-GOMEA,feynman_III_12_43,0.0,Feynman,800.0,1.0,3.522535760809483e-16,0.0
GP-GOMEA,feynman_III_12_43,0.001,Feynman,1000.0,1.0,0.0001007048455601246,1.0141465837865992e-08
GP-GOMEA,feynman_III_12_43,0.01,Feynman,1000.0,1.0,0.000950347026092084,9.031590622520656e-07
GP-GOMEA,feynman_III_12_43,0.1,Feynman,1000.0,1.0,0.008988799659345289,8.079525529131703e-05
GP-GOMEA,feynman_III_13_18,0.0,Feynman,800.0,1.0,4.943350012566557e-13,0.0
GP-GOMEA,feynman_III_13_18,0.001,Feynman,1000.0,1.0,0.041409655071239664,0.0017132910115254438
GP-GOMEA,feynman_III_13_18,0.01,Feynman,1000.0,1.0,0.3751999916813325,0.1317078855836418
GP-GOMEA,feynman_III_13_18,0.1,Feynman,1000.0,1.0,4.344323489966378,2.9893694026309374
GP-GOMEA,feynman_III_14_14,0.0,Feynman,800.0,0.0,0.4270594044862428,0.16752913216112547
GP-GOMEA,feynman_III_14_14,0.001,Feynman,1000.0,0.0,0.42552995992302356,0.16642567300106437
GP-GOMEA,feynman_III_14_14,0.01,Feynman,1000.0,0.0,0.4147934834245825,0.1587574528137976
GP-GOMEA,feynman_III_14_14,0.1,Feynman,1000.0,0.0,0.48338718168392225,0.2099879282684916
GP-GOMEA,feynman_III_15_12,0.0,Feynman,800.0,1.0,8.011956710883867e-15,0.0
GP-GOMEA,feynman_III_15_12,0.001,Feynman,1000.0,1.0,0.00022909125025519353,5.248279961679155e-08
GP-GOMEA,feynman_III_15_12,0.01,Feynman,1000.0,1.0,0.0028326167298081484,8.023685348092245e-06
GP-GOMEA,feynman_III_15_12,0.1,Feynman,1000.0,1.0,0.0360013432497909,0.0012952575074928134
GP-GOMEA,feynman_III_15_14,0.0,Feynman,800.0,1.0,1.0512887716161578e-12,0.0
GP-GOMEA,feynman_III_15_14,0.001,Feynman,1000.0,1.0,8.258706385027032e-07,6.821210263294635e-13
GP-GOMEA,feynman_III_15_14,0.01,Feynman,1000.0,1.0,7.5282384988828445e-06,5.667444291485407e-11
GP-GOMEA,feynman_III_15_14,0.1,Feynman,1000.0,1.0,0.00010463869541136847,1.0949256552548243e-08
GP-GOMEA,feynman_III_15_27,0.0,Feynman,800.0,1.0,1.143856214447595e-15,0.0
GP-GOMEA,feynman_III_15_27,0.001,Feynman,1000.0,1.0,0.00020533168006422583,4.216109794559103e-08
GP-GOMEA,feynman_III_15_27,0.01,Feynman,1000.0,1.0,0.0021894418597871042,4.793644167778597e-06
GP-GOMEA,feynman_III_15_27,0.1,Feynman,1000.0,1.0,0.025014348795257334,0.0006255219659872987
GP-GOMEA,feynman_III_17_37,0.0,Feynman,800.0,1.0,3.287868452176589e-15,0.0
GP-GOMEA,feynman_III_17_37,0.001,Feynman,1000.0,1.0,0.00017440493478643472,3.0417080835540284e-08
GP-GOMEA,feynman_III_17_37,0.01,Feynman,1000.0,1.0,0.002294931950854763,5.266698790019748e-06
GP-GOMEA,feynman_III_17_37,0.1,Feynman,1000.0,1.0,0.021540324627486115,0.0004638779770303054
GP-GOMEA,feynman_III_19_51,0.0,Feynman,800.0,1.0,1.096730190055866e-06,1.2028156248781712e-12
GP-GOMEA,feynman_III_19_51,0.001,Feynman,1000.0,1.0,0.00010124619349713285,1.025079171843218e-08
GP-GOMEA,feynman_III_19_51,0.01,Feynman,1000.0,1.0,0.0006795269765823987,4.617568052084664e-07
GP-GOMEA,feynman_III_19_51,0.1,Feynman,1000.0,1.0,0.006677782169899761,4.459178048036374e-05
GP-GOMEA,feynman_III_21_20,0.0,Feynman,800.0,1.0,4.606983367935943e-15,0.0
GP-GOMEA,feynman_III_21_20,0.001,Feynman,1000.0,1.0,0.0008986549489050816,8.075803910949848e-07
GP-GOMEA,feynman_III_21_20,0.01,Feynman,1000.0,1.0,0.00845302261267148,7.14510386039823e-05
GP-GOMEA,feynman_III_21_20,0.1,Feynman,1000.0,1.0,0.0902769597349894,0.008116898131199486
GP-GOMEA,feynman_III_4_32,0.0,Feynman,800.0,1.0,0.0006150857658581009,3.7833042780622643e-07
GP-GOMEA,feynman_III_4_32,0.001,Feynman,1000.0,1.0,0.001037786403529504,1.0770000393891454e-06
GP-GOMEA,feynman_III_4_32,0.01,Feynman,1000.0,1.0,0.0064999411089753595,4.224834194632158e-05
GP-GOMEA,feynman_III_4_32,0.1,Feynman,1000.0,1.0,0.07013807826944847,0.00490728955793357
GP-GOMEA,feynman_III_4_33,0.0,Feynman,800.0,1.0,0.019423270696173372,0.0003771922985769161
GP-GOMEA,feynman_III_4_33,0.001,Feynman,1000.0,1.0,0.02006732507900192,0.00040261647493504985
GP-GOMEA,feynman_III_4_33,0.01,Feynman,1000.0,1.0,0.017137635112636173,0.00029365541628136217
GP-GOMEA,feynman_III_4_33,0.1,Feynman,1000.0,1.0,0.05707772106073451,0.0032525708931706986
GP-GOMEA,feynman_III_7_38,0.0,Feynman,800.0,1.0,1.648020825757478e-14,0.0
GP-GOMEA,feynman_III_7_38,0.001,Feynman,1000.0,1.0,0.0033839312392778187,1.1450925070063093e-05
GP-GOMEA,feynman_III_7_38,0.01,Feynman,1000.0,1.0,0.0318633055220728,0.0010147552005365288
GP-GOMEA,feynman_III_7_38,0.1,Feynman,1000.0,1.0,0.3707718341213923,0.1288080389875949
GP-GOMEA,feynman_III_8_54,0.0,Feynman,800.0,0.5,0.022569185296058267,0.000509238441020429
GP-GOMEA,feynman_III_8_54,0.001,Feynman,1000.0,0.0,0.020644458976228956,0.0004261028916885005
GP-GOMEA,feynman_III_8_54,0.01,Feynman,1000.0,0.0,0.028551674676572318,0.0008148660333128161
GP-GOMEA,feynman_III_8_54,0.1,Feynman,1000.0,1.0,0.004869149380537249,2.3708334645223293e-05
GP-GOMEA,feynman_III_9_52,0.0,Feynman,800.0,0.0,2.6252435168385806,2.065837363390132
GP-GOMEA,feynman_III_9_52,0.001,Feynman,1000.0,0.0,2.6965659726138447,2.1128120077507972
GP-GOMEA,feynman_III_9_52,0.01,Feynman,1000.0,0.0,2.872775312458345,2.2249303148319983
GP-GOMEA,feynman_III_9_52,0.1,Feynman,1000.0,0.0,2.370189148253103,1.8897624744391266
GP-GOMEA,feynman_II_10_9,0.0,Feynman,800.0,1.0,1.6896044082276638e-14,0.0
GP-GOMEA,feynman_II_10_9,0.001,Feynman,1000.0,1.0,1.3459536241864905e-05,1.8115908771456614e-10
GP-GOMEA,feynman_II_10_9,0.01,Feynman,1000.0,1.0,0.0001530501455636074,2.3424346854303252e-08
GP-GOMEA,feynman_II_10_9,0.1,Feynman,1000.0,1.0,0.0016469554356093397,2.71245852812522e-06
GP-GOMEA,feynman_II_11_20,0.0,Feynman,800.0,1.0,2.4022557441385893e-07,5.773159728050647e-14
GP-GOMEA,feynman_II_11_20,0.001,Feynman,1000.0,1.0,0.0004269139763285158,1.8225552649337736e-07
GP-GOMEA,feynman_II_11_20,0.01,Feynman,1000.0,1.0,0.0041533131678632975,1.7249861490703638e-05
GP-GOMEA,feynman_II_11_20,0.1,Feynman,1000.0,1.0,0.0507107654735828,0.0025682808763477973
GP-GOMEA,feynman_II_11_27,0.0,Feynman,800.0,1.0,0.006180523089366636,3.819813610005558e-05
GP-GOMEA,feynman_II_11_27,0.001,Feynman,1000.0,1.0,0.004487608694305871,2.013842901376444e-05
GP-GOMEA,feynman_II_11_27,0.01,Feynman,1000.0,1.0,0.0048364546801749056,2.3391020301360917e-05
GP-GOMEA,feynman_II_11_27,0.1,Feynman,1000.0,1.0,0.004930315539196885,2.4307715881112653e-05
GP-GOMEA,feynman_II_11_28,0.0,Feynman,800.0,1.0,0.00018701097774900962,3.497310513318095e-08
GP-GOMEA,feynman_II_11_28,0.001,Feynman,1000.0,1.0,7.39877763597954e-05,5.474191085435195e-09
GP-GOMEA,feynman_II_11_28,0.01,Feynman,1000.0,1.0,0.0003065410048068122,9.396738323383985e-08
GP-GOMEA,feynman_II_11_28,0.1,Feynman,1000.0,1.0,0.005021885146655311,2.521901242424011e-05
GP-GOMEA,feynman_II_11_3,0.0,Feynman,800.0,1.0,0.001224530699876484,1.4994743107173986e-06
GP-GOMEA,feynman_II_11_3,0.001,Feynman,1000.0,1.0,0.001249421129877412,1.5610519414064528e-06
GP-GOMEA,feynman_II_11_3,0.01,Feynman,1000.0,1.0,0.0012314203266255022,1.5163948710236484e-06
GP-GOMEA,feynman_II_11_3,0.1,Feynman,1000.0,1.0,0.0013378962087384181,1.7899646634431162e-06
GP-GOMEA,feynman_II_13_17,0.0,Feynman,800.0,1.0,9.236319721719442e-15,0.0
GP-GOMEA,feynman_II_13_17,0.001,Feynman,1000.0,1.0,1.0295377127633004e-06,1.0600409439115376e-12
GP-GOMEA,feynman_II_13_17,0.01,Feynman,1000.0,1.0,1.1112265941707297e-05,1.2348255750486474e-10
GP-GOMEA,feynman_II_13_17,0.1,Feynman,1000.0,1.0,0.00013792456620543273,1.9023185734460287e-08
GP-GOMEA,feynman_II_13_23,0.0,Feynman,800.0,1.0,0.00426999381506714,1.8232680964383617e-05
GP-GOMEA,feynman_II_13_23,0.001,Feynman,1000.0,1.0,0.002573508056561115,6.622921785632253e-06
GP-GOMEA,feynman_II_13_23,0.01,Feynman,1000.0,1.0,0.0024786453592156644,6.143663944364096e-06
GP-GOMEA,feynman_II_13_23,0.1,Feynman,1000.0,1.0,0.017707628779466415,0.0003135109672919673
GP-GOMEA,feynman_II_13_34,0.0,Feynman,800.0,1.0,0.010754523263438924,0.00011565308254819605
GP-GOMEA,feynman_II_13_34,0.001,Feynman,1000.0,1.0,0.005617665782253265,3.155767089250525e-05
GP-GOMEA,feynman_II_13_34,0.01,Feynman,1000.0,1.0,0.006522798538238437,4.254599567683585e-05
GP-GOMEA,feynman_II_13_34,0.1,Feynman,1000.0,1.0,0.021997197859393535,0.0004837596830789469
GP-GOMEA,feynman_II_15_4,0.0,Feynman,800.0,1.0,3.3507470265502174e-15,0.0
GP-GOMEA,feynman_II_15_4,0.001,Feynman,1000.0,1.0,0.0004246323057266118,1.803125788209115e-07
GP-GOMEA,feynman_II_15_4,0.01,Feynman,1000.0,1.0,0.0035231896307372592,1.2412788135198327e-05
GP-GOMEA,feynman_II_15_4,0.1,Feynman,1000.0,1.0,0.037527018307231284,0.0014072864108354867
GP-GOMEA,feynman_II_15_5,0.0,Feynman,800.0,1.0,3.3878190295539825e-15,0.0
GP-GOMEA,feynman_II_15_5,0.001,Feynman,1000.0,1.0,0.00033671763561562426,1.1337875972598847e-07
GP-GOMEA,feynman_II_15_5,0.01,Feynman,1000.0,1.0,0.0033070481000095973,1.0936507331874367e-05
GP-GOMEA,feynman_II_15_5,0.1,Feynman,1000.0,1.0,0.03706156470887596,0.001372617108639171
GP-GOMEA,feynman_II_21_32,0.0,Feynman,800.0,1.0,0.0005834248158129057,3.403844577538369e-07
GP-GOMEA,feynman_II_21_32,0.001,Feynman,1000.0,1.0,2.4804364382417392e-06,6.152633957848765e-12
GP-GOMEA,feynman_II_21_32,0.01,Feynman,1000.0,1.0,0.0005389214829126087,2.9043632255939136e-07
GP-GOMEA,feynman_II_21_32,0.1,Feynman,1000.0,1.0,0.0009791104354558795,9.586567854089393e-07
GP-GOMEA,feynman_II_24_17,0.0,Feynman,800.0,1.0,0.005096168297793514,2.5970594080709906e-05
GP-GOMEA,feynman_II_24_17,0.001,Feynman,1000.0,1.0,0.004582303533473673,2.0997285228323127e-05
GP-GOMEA,feynman_II_24_17,0.01,Feynman,1000.0,1.0,0.0041412993391395534,1.7150213150687276e-05
GP-GOMEA,feynman_II_24_17,0.1,Feynman,1000.0,1.0,0.014993921342043874,0.00022479240950451783
GP-GOMEA,feynman_II_27_16,0.0,Feynman,800.0,1.0,4.2922796954190913e-14,0.0
GP-GOMEA,feynman_II_27_16,0.001,Feynman,1000.0,1.0,0.007369317912825351,5.430537193680451e-05
GP-GOMEA,feynman_II_27_16,0.01,Feynman,1000.0,1.0,0.07481095288574867,0.0055810754559817355
GP-GOMEA,feynman_II_27_16,0.1,Feynman,1000.0,1.0,0.7841524722478811,0.47927000083900667
GP-GOMEA,feynman_II_27_18,0.0,Feynman,800.0,1.0,1.1743308940645021e-14,0.0
GP-GOMEA,feynman_II_27_18,0.001,Feynman,1000.0,1.0,0.002336115526501992,5.457420861338451e-06
GP-GOMEA,feynman_II_27_18,0.01,Feynman,1000.0,1.0,0.024833202142094155,0.0006164978547695076
GP-GOMEA,feynman_II_27_18,0.1,Feynman,1000.0,1.0,0.2212285272266189,0.04778209553308616
GP-GOMEA,feynman_II_2_42,0.0,Feynman,800.0,1.0,3.247656479492627e-15,0.0
GP-GOMEA,feynman_II_2_42,0.001,Feynman,1000.0,1.0,0.0004493544644576055,2.019194143422999e-07
GP-GOMEA,feynman_II_2_42,0.01,Feynman,1000.0,1.0,0.00398626984387454,1.589022101800186e-05
GP-GOMEA,feynman_II_2_42,0.1,Feynman,1000.0,1.0,0.04073789273147027,0.0016582003298130617
GP-GOMEA,feynman_II_34_11,0.0,Feynman,800.0,1.0,2.799006734182369e-15,0.0
GP-GOMEA,feynman_II_34_11,0.001,Feynman,1000.0,1.0,0.00044472484938384285,1.9778017199908436e-07
GP-GOMEA,feynman_II_34_11,0.01,Feynman,1000.0,1.0,0.004221020778049832,1.7816857687531708e-05
GP-GOMEA,feynman_II_34_11,0.1,Feynman,1000.0,1.0,0.043890916885064,0.0019245594318644276
GP-GOMEA,feynman_II_34_2,0.0,Feynman,800.0,1.0,4.296619132468093e-15,0.0
GP-GOMEA,feynman_II_34_2,0.001,Feynman,1000.0,1.0,0.0009149908998226688,8.372079961903087e-07
GP-GOMEA,feynman_II_34_2,0.01,Feynman,1000.0,1.0,0.010066244589485693,0.00010132414667055808
GP-GOMEA,feynman_II_34_2,0.1,Feynman,1000.0,1.0,0.10327314890093968,0.010608869695507518
GP-GOMEA,feynman_II_34_29a,0.0,Feynman,800.0,1.0,9.838123838095966e-17,0.0
GP-GOMEA,feynman_II_34_29a,0.001,Feynman,1000.0,1.0,1.9806843065569067e-05,3.923110724398504e-10
GP-GOMEA,feynman_II_34_29a,0.01,Feynman,1000.0,1.0,0.0002265609451765873,5.132986059909417e-08
GP-GOMEA,feynman_II_34_29a,0.1,Feynman,1000.0,1.0,0.0023073467591081917,5.32383489507321e-06
GP-GOMEA,feynman_II_34_29b,0.0,Feynman,800.0,1.0,2.278644932300942e-12,0.0
GP-GOMEA,feynman_II_34_29b,0.001,Feynman,1000.0,1.0,0.0158832190815999,0.00025224483199136056
GP-GOMEA,feynman_II_34_29b,0.01,Feynman,1000.0,1.0,0.1770632317525365,0.030869969507929376
GP-GOMEA,feynman_II_34_29b,0.1,Feynman,1000.0,1.0,1.8414136364999019,1.479512394977741
GP-GOMEA,feynman_II_34_2a,0.0,Feynman,800.0,1.0,1.9269391327859673e-16,0.0
GP-GOMEA,feynman_II_34_2a,0.001,Feynman,1000.0,1.0,4.31414081002292e-05,1.861180985374084e-09
GP-GOMEA,feynman_II_34_2a,0.01,Feynman,1000.0,1.0,0.0004433423059813971,1.965523810391225e-07
GP-GOMEA,feynman_II_34_2a,0.1,Feynman,1000.0,1.0,0.004229923622875899,1.7892093790935756e-05
GP-GOMEA,feynman_II_35_18,0.0,Feynman,800.0,0.0,0.040383629772699735,0.0016295091820980022
GP-GOMEA,feynman_II_35_18,0.001,Feynman,1000.0,0.0,0.042197076352848306,0.0017790098758504974
